image_id,bboxes,kfold,label
303840f71bb5,"[[0.594632768361582, 0.22413793103448276, 0.8618173258003766, 0.6649425287356322], [0.1475988700564972, 0.20402298850574713, 0.4458568738229755, 0.7367816091954023]]",-1,opacity
305870c916a4,"[[0.14638157894736842, 0.11553899082568807, 0.3557330827067669, 0.4139908256880734], [0.6083176691729323, 0.26748853211009177, 0.7993421052631579, 0.6407683486238532], [0.13016917293233082, 0.07712155963302753, 0.3893327067669173, 0.6247133027522935], [0.5434680451127819, 0.11410550458715596, 0.8028665413533834, 0.650802752293578]]",-1,opacity
30b1c089724e,"[[0.12147887323943662, 0.18571428571428572, 0.37646713615023475, 0.5953571428571428], [0.5020539906103286, 0.2292857142857143, 0.7165492957746479, 0.64], [0.5519366197183099, 0.3821428571428571, 0.7191901408450704, 0.6385714285714286]]",-1,opacity
317df13caea9,"[[0.1643192488262911, 0.18478260869565216, 0.4439553990610329, 0.7902173913043479], [0.5355046948356808, 0.16666666666666666, 0.823650234741784, 0.5981884057971014], [0.5880281690140845, 0.33442028985507244, 0.8218896713615024, 0.5894927536231884]]",-1,opacity
318a1ecb6fc7,"[[0.15392857142857144, 0.16157372039724982, 0.4942857142857143, 0.6856378915202445]]",-1,opacity
31c07523a69a,"[[0.6564849624060151, 0.21186926605504589, 0.9520676691729323, 0.7998853211009175], [0.1950187969924812, 0.29357798165137616, 0.462406015037594, 0.7895642201834863], [0.23472744360902256, 0.33686926605504586, 0.44008458646616544, 0.5819954128440367]]",-1,opacity
3247432330d8,"[[0.6240234375, 0.5484375, 0.8766276041666666, 0.74296875], [0.18001302083333334, 0.553125, 0.3896484375, 0.710546875]]",-1,opacity
3288907ddc51,"[[0.6233509234828496, 0.3476190476190476, 0.746042216358839, 0.6214285714285714], [0.14050131926121373, 0.42857142857142855, 0.25560686015831136, 0.5968253968253968]]",-1,opacity
32b211904f5b,"[[0.6943396226415094, 0.35, 0.9408018867924528, 0.7623563218390804], [0.23537735849056604, 0.23563218390804597, 0.5167452830188679, 0.7482758620689656], [0.23608490566037735, 0.3867816091954023, 0.44316037735849056, 0.7295977011494252]]",-1,opacity
32b23b347bb0,"[[0.14433962264150943, 0.4818965517241379, 0.3872641509433962, 0.7172413793103448], [0.6266509433962264, 0.3683908045977011, 0.8233490566037736, 0.7353448275862069]]",-1,opacity
32ecb7330e19,"[[0.7598730606488011, 0.2816780821917808, 0.9400564174894217, 0.6725171232876712], [0.20909732016925248, 0.3908390410958904, 0.43265162200282087, 0.7970890410958904], [0.2066290550070522, 0.4700342465753425, 0.383638928067701, 0.7953767123287672], [0.6805359661495064, 0.2029109589041096, 0.9407616361071932, 0.7054794520547946]]",-1,opacity
33087aa9853d,"[[0.6308196721311475, 0.5214651437573848, 0.8495081967213115, 0.897597479322568], [0.1662295081967213, 0.5844820795588814, 0.3898360655737705, 0.8660890114218196]]",-1,opacity
337662fe44ef,"[[0.13998589562764457, 0.5693493150684932, 0.38081805359661497, 0.785958904109589]]",-1,opacity
33d456320f28,"[[0.5524406332453826, 0.2409688013136289, 0.8245382585751979, 0.6925287356321839], [0.11411609498680739, 0.31157635467980294, 0.3011213720316623, 0.6211001642036125], [0.6490765171503958, 0.32389162561576357, 0.8258575197889182, 0.6736453201970444]]",-1,opacity
33e0c978d0da,"[[0.10211267605633803, 0.15357142857142858, 0.3823356807511737, 0.655], [0.5152582159624414, 0.21107142857142858, 0.738849765258216, 0.675], [0.5070422535211268, 0.4775, 0.7432511737089202, 0.7589285714285714]]",-1,opacity
340c9cf3b19a,"[[0.6089659685863874, 0.3266509433962264, 0.7761780104712042, 0.5487421383647799], [0.19077225130890052, 0.18632075471698112, 0.37892670157068065, 0.5876572327044025], [0.17964659685863874, 0.27122641509433965, 0.3125, 0.5998427672955975]]",-1,opacity
34834851ec56,"[[0.5543018335684062, 0.10830479452054795, 0.8388575458392101, 0.735445205479452], [0.1428067700987306, 0.09289383561643835, 0.4418194640338505, 0.6999143835616438]]",-1,opacity
349d5e5d8690,"[[0.23398413666870044, 0.4222458377612469, 0.43776693105552167, 0.7658519305703153], [0.6595485051860891, 0.4626284094934467, 0.8889566809029896, 0.7003188097768331]]",-1,opacity
34b713a5bb1d,"[[0.5534300791556728, 0.3761904761904762, 0.7846306068601583, 0.6988095238095238], [0.18370712401055408, 0.24761904761904763, 0.43601583113456466, 0.5563492063492064]]",-1,opacity
35271bec39b5,"[[0.5971698113207548, 0.15172413793103448, 0.8056603773584906, 0.5951149425287356], [0.20566037735849058, 0.10862068965517241, 0.4358490566037736, 0.6195402298850575]]",-1,opacity
3550632514dc,"[[0.22009345794392524, 0.2590909090909091, 0.4672897196261682, 0.7329545454545454], [0.6130841121495327, 0.32329545454545455, 0.8556074766355141, 0.6710227272727273]]",-1,opacity
35d6801ca10a,"[[0.5777582159624414, 0.41723100075244546, 0.784330985915493, 0.653122648607976], [0.10974178403755869, 0.4345372460496614, 0.3359741784037559, 0.6888638073739654]]",-1,opacity
35dd17ea3e6a,"[[0.13797169811320756, 0.2959770114942529, 0.35259433962264153, 0.7290229885057471], [0.5101415094339623, 0.5580459770114943, 0.7214622641509434, 0.7609195402298851], [0.5087264150943396, 0.3396551724137931, 0.7259433962264151, 0.7454022988505747]]",-1,opacity
3612ee150596,"[[0.5357981220657277, 0.2839285714285714, 0.8095657276995305, 0.9125], [0.06543427230046948, 0.26857142857142857, 0.3785211267605634, 0.9017857142857143], [0.06748826291079812, 0.41464285714285715, 0.2734741784037559, 0.87], [0.5528169014084507, 0.2867857142857143, 0.7696596244131455, 0.5567857142857143]]",-1,opacity
36141cda67ad,"[[0.7365566037735849, 0.40977011494252874, 0.8783018867924528, 0.7025862068965517], [0.2667452830188679, 0.27241379310344827, 0.40943396226415096, 0.6327586206896552]]",-1,opacity
363dd47c8b10,"[[0.147834274952919, 0.32873563218390806, 0.3705273069679849, 0.7454022988505747], [0.725517890772128, 0.3689655172413793, 0.91454802259887, 0.7399425287356322]]",-1,opacity
363fbf00088c,"[[0.1580327868852459, 0.5789680976762505, 0.3865573770491803, 0.7774714454509649], [0.6570491803278689, 0.5919653406853091, 0.8727868852459016, 0.8641197321780228]]",-1,opacity
36500eabad2d,"[[0.2170138888888889, 0.39125, 0.36180555555555555, 0.67625], [0.22291666666666668, 0.24625, 0.4305555555555556, 0.6891666666666667], [0.6875, 0.3179166666666667, 0.8510416666666667, 0.665]]",-1,opacity
366e7eb393e5,"[[0.14168848167539266, 0.13133208255159476, 0.43324607329842935, 0.6566604127579737], [0.5422120418848168, 0.14696685428392744, 0.8363874345549738, 0.6816760475297061]]",-1,opacity
36a2991ffe0e,"[[0.13680672268907562, 0.5069373942470389, 0.4026890756302521, 0.8074450084602369], [0.6396638655462185, 0.522165820642978, 0.92, 0.8781725888324873]]",-1,opacity
36b323299f7e,"[[0.14131218457101657, 0.40964912280701754, 0.3741888968997837, 0.7956140350877193], [0.15428983417447728, 0.5631578947368421, 0.36770007209805333, 0.7903508771929825], [0.608507570295602, 0.5, 0.8175919250180245, 0.8956140350877193], [0.6669069935111752, 0.48333333333333334, 0.8089401586157173, 0.7921052631578948]]",-1,opacity
36ba388a18df,"[[0.08639359698681733, 0.4017241379310345, 0.3472222222222222, 0.8181034482758621], [0.6511299435028248, 0.521551724137931, 0.9449152542372882, 0.8545977011494252]]",-1,opacity
36be4f943382,"[[0.15316901408450703, 0.22285714285714286, 0.4063967136150235, 0.8053571428571429], [0.6103286384976526, 0.21928571428571428, 0.8415492957746479, 0.8121428571428572], [0.6916079812206573, 0.3657142857142857, 0.8415492957746479, 0.8028571428571428], [0.14994131455399062, 0.33214285714285713, 0.3174882629107981, 0.7771428571428571]]",-1,opacity
37034ce54151,"[[0.01059322033898305, 0.5172413793103449, 0.2836629001883239, 0.8278735632183908]]",-1,opacity
3730eb76afba,"[[0.11581920903954802, 0.3781609195402299, 0.3834745762711864, 0.7968390804597701], [0.760593220338983, 0.4589080459770115, 0.946563088512241, 0.871264367816092], [0.684557438794727, 0.45804597701149424, 0.9500941619585688, 0.9229885057471264]]",-1,opacity
374e1b87d7b8,"[[0.08362068965517241, 0.17326732673267325, 0.44568965517241377, 0.5685997171145686], [0.6336206896551724, 0.13366336633663367, 0.9616379310344828, 0.6191654879773691], [0.7551724137931034, 0.21463932107496464, 0.9534482758620689, 0.5792079207920792]]",-1,opacity
375b61c5cc94,"[[0.6303738317757009, 0.21420454545454545, 0.8532710280373832, 0.7232954545454545], [0.17476635514018693, 0.1965909090909091, 0.3710280373831776, 0.5227272727272727], [0.14392523364485982, 0.18181818181818182, 0.38644859813084115, 0.7403409090909091], [0.14205607476635515, 0.5829545454545455, 0.2841121495327103, 0.74375]]",-1,opacity
376d6d181b25,"[[0.6055790960451978, 0.3064655172413793, 0.9371468926553672, 0.8413793103448276], [0.2185734463276836, 0.4068965517241379, 0.4717514124293785, 0.9495689655172413]]",-1,opacity
37811132dc96,"[[0.10271587743732591, 0.5223509933774835, 0.36246518105849584, 0.8572019867549668]]",-1,opacity
37bf83df1b86,"[[0.5622641509433962, 0.14913793103448275, 0.8283018867924529, 0.5954022988505747], [0.1268867924528302, 0.28908045977011493, 0.33632075471698114, 0.6278735632183908]]",-1,opacity
37c6c0aee54b,"[[0.617231638418079, 0.1400862068965517, 0.9311440677966102, 0.7262931034482759], [0.12570621468926554, 0.11939655172413793, 0.4392655367231638, 0.7086206896551724], [0.14230225988700565, 0.17198275862068965, 0.3668785310734463, 0.5469827586206897]]",-1,opacity
37cbf79c6de0,"[[0.022284122562674095, 0.6105132450331126, 0.2566155988857939, 0.8994205298013245], [0.6775766016713092, 0.4586092715231788, 0.854108635097493, 0.7876655629139073]]",-1,opacity
37d6750b5282,"[[0.6056074766355141, 0.3443181818181818, 0.8126168224299065, 0.6789772727272727], [0.16822429906542055, 0.26022727272727275, 0.42289719626168226, 0.7642045454545454], [0.19345794392523363, 0.522159090909091, 0.4252336448598131, 0.7710227272727272]]",-1,opacity
386343f0df08,"[[0.6737704918032786, 0.34698700275699096, 0.9285245901639344, 0.7684127609294998], [0.1219672131147541, 0.33832217408428517, 0.36360655737704917, 0.7144545096494683]]",-1,opacity
38b2e04ea601,"[[0.18653032440056416, 0.014982876712328766, 0.406558533145275, 0.4045376712328767]]",-1,opacity
394892cb8a63,"[[0.1855140186915888, 0.35625, 0.3579439252336449, 0.75625], [0.6144859813084113, 0.2551136363636364, 0.7182242990654205, 0.42159090909090907], [0.597196261682243, 0.23636363636363636, 0.7327102803738318, 0.522159090909091], [0.19158878504672897, 0.18522727272727274, 0.4014018691588785, 0.7670454545454546]]",-1,opacity
39756fea8654,"[[0.527542372881356, 0.1857758620689655, 0.7786016949152542, 0.694396551724138], [0.1475988700564972, 0.1956896551724138, 0.3923022598870056, 0.6693965517241379], [0.5699152542372882, 0.4189655172413793, 0.7786016949152542, 0.6956896551724138], [0.1550141242937853, 0.434051724137931, 0.3778248587570621, 0.6793103448275862]]",-1,opacity
39f8e38c9d43,"[[0.6917372881355932, 0.32241379310344825, 0.9149011299435028, 0.8599137931034483], [0.1807909604519774, 0.4375, 0.4028954802259887, 0.8405172413793104]]",-1,opacity
3a20fde98cdc,"[[0.5969675599435825, 0.4533390410958904, 0.8169957686882934, 0.6926369863013698]]",-1,opacity
3a2aa71a792e,"[[0.07894736842105263, 0.592157985117344, 0.25526315789473686, 0.8520320549513452], [0.7955263157894736, 0.5103033772180882, 0.9526315789473684, 0.7839152833428735]]",-1,opacity
3a73591225ea,"[[0.0964840556009812, 0.5203980099502488, 0.3438266557645135, 0.744776119402985]]",-1,opacity
3a81bc9c91c9,"[[0.25282087447108603, 0.19263698630136986, 0.42207334273624825, 0.567208904109589], [0.577574047954866, 0.2778253424657534, 0.7478843441466855, 0.5475171232876712]]",-1,opacity
3b1dcd10fa0e,"[[0.2152754308888138, 0.5343714394227117, 0.3883068604258195, 0.7466767945309533]]",-1,opacity
3b4ab121cbd4,"[[0.15607142857142858, 0.17074102368220015, 0.49107142857142855, 0.6852559205500381]]",-1,opacity
3b4e41cb8212,"[[0.6778215223097113, 0.3351735015772871, 0.9314304461942258, 0.8194006309148265], [0.21227034120734908, 0.3359621451104101, 0.46981627296587924, 0.7728706624605678], [0.666994750656168, 0.34345425867507884, 0.8175853018372703, 0.5181388012618297]]",-1,opacity
3b5f48db44cc,"[[0.19962335216572505, 0.1629310344827586, 0.349105461393597, 0.596551724137931], [0.6986817325800376, 0.31005747126436783, 0.849105461393597, 0.6962643678160919], [0.7109227871939736, 0.4706896551724138, 0.849105461393597, 0.7031609195402299]]",-1,opacity
3b9fc021b611,"[[0.0722693032015066, 0.3568965517241379, 0.2751883239171375, 0.5387931034482759], [0.5722693032015066, 0.4091954022988506, 0.748587570621469, 0.6339080459770114]]",-1,opacity
3bacdbd6ce10,"[[0.6909133709981168, 0.27729885057471265, 0.89030131826742, 0.8135057471264368], [0.17584745762711865, 0.5807471264367816, 0.3554613935969868, 0.825]]",-1,opacity
3bb8935d30d9,"[[0.121939736346516, 0.28793103448275864, 0.3924199623352166, 0.7839080459770115], [0.5873352165725048, 0.5040229885057471, 0.8053201506591338, 0.7609195402298851]]",-1,opacity
3be5852db61e,"[[0.2632075471698113, 0.19770114942528735, 0.46132075471698114, 0.4557471264367816], [0.6450471698113207, 0.17614942528735633, 0.845754716981132, 0.5795977011494253], [0.6332547169811321, 0.18591954022988505, 0.8205188679245283, 0.40316091954022987]]",-1,opacity
3bf0dc73f1fe,"[[0.1755813953488372, 0.4794520547945205, 0.35232558139534886, 0.6669520547945206]]",-1,opacity
3d465a00a9b6,"[[0.10287193973634652, 0.17270114942528736, 0.2537664783427495, 0.5158045977011494], [0.09887005649717515, 0.14080459770114942, 0.2923728813559322, 0.5201149425287356]]",-1,opacity
3d56a237b6be,"[[0.107981220657277, 0.5707142857142857, 0.3796948356807512, 0.9121428571428571]]",-1,opacity
3d639e7999a5,"[[0.268651832460733, 0.48427672955974843, 0.5229057591623036, 0.7330974842767296], [0.6488874345549738, 0.24646226415094338, 0.9080497382198953, 0.6214622641509434], [0.6884816753926701, 0.2696540880503145, 0.8880890052356021, 0.5125786163522013]]",-1,opacity
3dcdfc352a06,"[[0.6930320150659134, 0.5669540229885057, 0.8686440677966102, 0.7775862068965518], [0.17796610169491525, 0.5028735632183908, 0.3999529190207156, 0.7152298850574713]]",-1,opacity
3dfa8d9f66f4,"[[0.6958333333333333, 0.6440944881889764, 0.88125, 0.8354330708661417]]",-1,opacity
3e4b4468eca3,"[[0.18350563909774437, 0.3761467889908257, 0.4675751879699248, 0.9627293577981652], [0.5831766917293233, 0.33142201834862384, 0.8825187969924813, 0.9452408256880734]]",-1,opacity
3ed35204df56,"[[0.6739130434782609, 0.453240058910162, 0.8778110944527736, 0.7264359351988218], [0.16041979010494753, 0.5198821796759941, 0.4002998500749625, 0.729381443298969]]",-1,opacity
3f133fac447c,"[[0.09981167608286252, 0.23850574712643677, 0.3375706214689266, 0.7482758620689656], [0.699623352165725, 0.5485632183908046, 0.8420433145009416, 0.8014367816091954]]",-1,opacity
3f1439b85338,"[[0.2459016393442623, 0.21740842851516345, 0.45377049180327866, 0.7290271760535644], [0.6455737704918033, 0.23001181567546278, 0.8747540983606558, 0.7046081134304845], [0.6472131147540984, 0.24458448207955888, 0.8291803278688524, 0.5636077195746357]]",-1,opacity
3f8195c5362d,"[[0.7259433962264151, 0.5382183908045977, 0.9200471698113207, 0.9002873563218391]]",-1,opacity
3fe73d3b28b9,"[[0.6950819672131148, 0.4753840094525404, 0.8281967213114754, 0.6987002756990941]]",-1,opacity
4040afec3ee4,"[[0.14705882352941177, 0.1554160125588697, 0.44575163398692813, 0.7229199372056515], [0.515032679738562, 0.018445839874411302, 0.8542483660130719, 0.5043171114599686], [0.1607843137254902, 0.19623233908948196, 0.37516339869281046, 0.4921507064364207], [0.581045751633987, 0.26766091051805335, 0.8562091503267973, 0.5372841444270016]]",-1,opacity
4041be34745f,"[[0.49506578947368424, 0.5255160550458715, 0.6875, 0.7442660550458715], [0.08717105263157894, 0.36353211009174313, 0.24107142857142858, 0.7213302752293578], [0.09468984962406016, 0.26978211009174313, 0.3230733082706767, 0.7313646788990825]]",-1,opacity
404d53460643,"[[0.19562146892655366, 0.14741379310344827, 0.4625706214689266, 0.7160919540229885], [0.6193502824858758, 0.15632183908045977, 0.9093691148775894, 0.7336206896551725]]",-1,opacity
405d774f17d5,"[[0.7216358839050132, 0.29353562005277045, 0.8773087071240105, 0.5620052770448549], [0.7305408970976254, 0.40567282321899734, 0.8713720316622692, 0.5676121372031663]]",-1,opacity
409322480a9b,"[[0.17645118733509235, 0.28776683087027916, 0.33047493403693934, 0.5767651888341544], [0.6098284960422163, 0.3633004926108374, 0.7457124010554089, 0.6559934318555009]]",-1,opacity
41251dd79bb3,"[[0.6414872798434442, 0.2774566473988439, 0.9311154598825832, 0.8016896398399288], [0.6434442270058709, 0.529568697198755, 0.9420743639921723, 0.8506002667852379], [0.060665362035225046, 0.18319253001333927, 0.37886497064579255, 0.802134281903068]]",-1,opacity
413344e1032c,"[[0.2292843691148776, 0.37298850574712644, 0.4663370998116761, 0.725], [0.6953860640301318, 0.3629310344827586, 0.8651129943502824, 0.6117816091954023], [0.21822033898305085, 0.5735632183908046, 0.4552730696798493, 0.7528735632183908]]",-1,opacity
41c25ec8c44c,"[[0.612, 0.542, 0.8513333333333334, 0.749], [0.14433333333333334, 0.33266666666666667, 0.3466666666666667, 0.708], [0.13533333333333333, 0.5356666666666666, 0.295, 0.734], [0.19733333333333333, 0.309, 0.29, 0.41]]",-1,opacity
41c26ea10186,"[[0.6164542294322132, 0.5028712059064807, 0.8717651602935497, 0.7735849056603774]]",-1,opacity
422c0e145066,"[[0.16288803627485177, 0.2783232628398791, 0.37565399372166025, 0.6654078549848943]]",-1,opacity
435bc0fcb0ab,"[[0.15806988352745424, 0.51, 0.3936772046589018, 0.8175], [0.6712146422628952, 0.4417857142857143, 0.8672212978369385, 0.8332142857142857]]",-1,opacity
43e370c03cd2,"[[0.7217514124293786, 0.3521551724137931, 0.9103107344632768, 0.7353448275862069], [0.15148305084745764, 0.3392241379310345, 0.3064971751412429, 0.7288793103448276]]",-1,opacity
440de3bfe05a,"[[0.18406961178045517, 0.4809746328437917, 0.4006024096385542, 0.6969292389853138], [0.1994645247657296, 0.557743658210948, 0.33366800535475233, 0.6855807743658211]]",-1,opacity
